;Flughafen_Airline;Datum;mean_Preis;
2262;Tokio-AUA;26.08.2019;828,3333333;-0,051888592
2263;Tokio-AUA;27.08.2019;852,3333333;0,028973843
2264;Tokio-AUA;28.08.2019;828,3333333;-0,028157998
2265;Tokio-AUA;29.08.2019;828,3333333;0
2266;Tokio-AUA;30.08.2019;828,3333333;0
2267;Tokio-AUA;31.08.2019;803;-0,030583501
2268;Tokio-AUA;01.09.2019;758,6666667;-0,055209631
2269;Tokio-AUA;02.09.2019;798;0,051845343
2270;Tokio-AUA;03.09.2019;828,3333333;0,038011696
2271;Tokio-AUA;04.09.2019;828,6666667;0,000402414
2272;Tokio-AUA;05.09.2019;828,6666667;0
2273;Tokio-AUA;06.09.2019;828,6666667;0
2274;Tokio-AUA;07.09.2019;782,3333333;-0,055913113
2275;Tokio-AUA;08.09.2019;759;-0,029825309
2276;Tokio-AUA;09.09.2019;760;0,001317523
2277;Tokio-AUA;10.09.2019;761,3333333;0,001754386
2278;Tokio-AUA;11.09.2019;761,6666667;0,000437828
2279;Tokio-AUA;12.09.2019;761,3333333;-0,000437637
2280;Tokio-AUA;13.09.2019;759,3333333;-0,00262697
2281;Tokio-AUA;14.09.2019;758;-0,001755926
2282;Tokio-AUA;15.09.2019;758,6666667;0,000879507
2283;Tokio-AUA;16.09.2019;761,6666667;0,003954306
2284;Tokio-AUA;17.09.2019;761,3333333;-0,000437637
2285;Tokio-AUA;18.09.2019;794;0,04290718
2286;Tokio-AUA;19.09.2019;833,6666667;0,049958018
2287;Tokio-AUA;20.09.2019;805,6666667;-0,033586565
2288;Tokio-AUA;21.09.2019;825;0,02399669
2289;Tokio-AUA;22.09.2019;825;0
2290;Tokio-AUA;23.09.2019;805,3333333;-0,023838384
2291;Tokio-AUA;24.09.2019;760,3333333;-0,055877483
2292;Tokio-AUA;25.09.2019;767,6666667;0,009644893
2293;Tokio-AUA;26.09.2019;798;0,039513678
2294;Tokio-AUA;27.09.2019;782,6666667;-0,019214703
2295;Tokio-AUA;28.09.2019;758;-0,031516184
2296;Tokio-AUA;29.09.2019;758,3333333;0,000439754
2297;Tokio-AUA;30.09.2019;760,3333333;0,002637363
2298;Tokio-AUA;01.10.2019;778;0,023235423
2299;Tokio-AUA;02.10.2019;761;-0,0218509
2300;Tokio-AUA;03.10.2019;761;0
2301;Tokio-AUA;04.10.2019;761;0
2302;Tokio-AUA;05.10.2019;759,3333333;-0,002190101
2303;Tokio-AUA;06.10.2019;759;-0,000438982
2304;Tokio-AUA;07.10.2019;768;0,011857708
2305;Tokio-AUA;08.10.2019;858,6666667;0,118055556
2306;Tokio-AUA;09.10.2019;827,6666667;-0,036102484
2307;Tokio-AUA;10.10.2019;827,6666667;0
2308;Tokio-AUA;11.10.2019;823,3333333;-0,005235602
2309;Tokio-AUA;12.10.2019;826;0,003238866
2310;Tokio-AUA;13.10.2019;827;0,001210654
2311;Tokio-AUA;14.10.2019;827,3333333;0,000403063
2312;Tokio-AUA;15.10.2019;827;-0,000402901
2313;Tokio-AUA;16.10.2019;832;0,006045949
2314;Tokio-AUA;17.10.2019;833;0,001201923
2315;Tokio-AUA;18.10.2019;830,6666667;-0,00280112
2316;Tokio-AUA;19.10.2019;829;-0,002006421
2317;Tokio-AUA;20.10.2019;829;0
2318;Tokio-AUA;21.10.2019;832;0,003618818
2319;Tokio-AUA;22.10.2019;831,6666667;-0,000400641
2320;Tokio-AUA;23.10.2019;831;-0,000801603
2321;Tokio-AUA;24.10.2019;832,6666667;0,002005616
2322;Tokio-AUA;25.10.2019;832,3333333;-0,00040032
2323;Tokio-AUA;26.10.2019;872;0,047657189
2324;Tokio-AUA;27.10.2019;847;-0,028669725
2325;Tokio-AUA;28.10.2019;827,6666667;-0,022825659
2326;Tokio-AUA;29.10.2019;828,3333333;0,000805477
2327;Tokio-AUA;30.10.2019;873,6666667;0,05472837
2328;Tokio-AUA;31.10.2019;881,3333333;0,008775277
2329;Tokio-AUA;01.11.2019;882;0,00075643
2330;Tokio-AUA;02.11.2019;824,3333333;-0,065381708
2331;Tokio-AUA;03.11.2019;825,6666667;0,001617469
2332;Tokio-AUA;04.11.2019;829,6666667;0,00484457
2333;Tokio-AUA;05.11.2019;829,3333333;-0,000401768
2334;Tokio-AUA;06.11.2019;814,3333333;-0,018086817
2335;Tokio-AUA;07.11.2019;790;-0,029881293
2336;Tokio-AUA;08.11.2019;831;0,051898734
2337;Tokio-AUA;09.11.2019;831,6666667;0,000802246
2338;Tokio-AUA;10.11.2019;806;-0,030861723
2339;Tokio-AUA;11.11.2019;797,3333333;-0,010752688
2340;Tokio-AUA;12.11.2019;782,3333333;-0,018812709
2341;Tokio-AUA;13.11.2019;835;0,067319983
2342;Tokio-AUA;14.11.2019;815;-0,023952096
2343;Tokio-AUA;15.11.2019;863,3333333;0,059304703
2344;Tokio-AUA;16.11.2019;847;-0,018918919
2345;Tokio-AUA;17.11.2019;825,3333333;-0,02558048
2346;Tokio-AUA;18.11.2019;815,3333333;-0,012116317
2347;Tokio-AUA;19.11.2019;845;0,036385936
2348;Tokio-AUA;20.11.2019;812,6666667;-0,0382643
2349;Tokio-AUA;21.11.2019;807;-0,006972929
2350;Tokio-AUA;22.11.2019;790,6666667;-0,02023957
2351;Tokio-AUA;23.11.2019;804,3333333;0,017284992
2352;Tokio-AUA;24.11.2019;773;-0,038955657
2353;Tokio-AUA;25.11.2019;761,6666667;-0,014661492
2354;Tokio-AUA;26.11.2019;752,3333333;-0,012253829
2355;Tokio-AUA;27.11.2019;759,3333333;0,009304386
2356;Tokio-AUA;28.11.2019;768,3333333;0,011852502
2357;Tokio-AUA;29.11.2019;757;-0,014750542
2358;Tokio-AUA;30.11.2019;777,6666667;0,027300749
2359;Tokio-AUA;01.12.2019;747;-0,039434205
2360;Tokio-AUA;02.12.2019;758;0,014725569
2361;Tokio-AUA;03.12.2019;790,3333333;0,042656113
2362;Tokio-AUA;04.12.2019;751,6666667;-0,048924504
2363;Tokio-AUA;05.12.2019;757,3333333;0,007538803
2364;Tokio-AUA;06.12.2019;782;0,032570423
2365;Tokio-AUA;07.12.2019;785,3333333;0,004262575
2366;Tokio-AUA;08.12.2019;754,3333333;-0,039473684
2367;Tokio-AUA;09.12.2019;819;0,085726911
2368;Tokio-AUA;10.12.2019;840;0,025641026
2369;Tokio-AUA;11.12.2019;782;-0,069047619
2370;Tokio-AUA;12.12.2019;803,3333333;0,027280477
2371;Tokio-AUA;13.12.2019;796,6666667;-0,008298755
2372;Tokio-AUA;14.12.2019;851;0,068200837
2373;Tokio-AUA;15.12.2019;836,6666667;-0,01684293
2374;Tokio-AUA;16.12.2019;890,3333333;0,064143426
2375;Tokio-AUA;17.12.2019;878,3333333;-0,013478098
2376;Tokio-AUA;18.12.2019;820;-0,066413662
2377;Tokio-AUA;19.12.2019;903,6666667;0,10203252
2378;Tokio-AUA;20.12.2019;1023,333333;0,13242346
2379;Tokio-AUA;21.12.2019;954,3333333;-0,06742671
2380;Tokio-AUA;22.12.2019;979;0,025847014
2381;Tokio-AUA;23.12.2019;1092;0,115423902
2382;Tokio-AUA;24.12.2019;1181;0,081501832
2383;Tokio-AUA;25.12.2019;1079,333333;-0,086085238
2384;Tokio-AUA;26.12.2019;1052;-0,025324274
2385;Tokio-AUA;27.12.2019;1207,333333;0,14765526
2386;Tokio-AUA;28.12.2019;1060,333333;-0,121755936
2387;Tokio-AUA;29.12.2019;1098,333333;0,035837787
2388;Tokio-AUA;30.12.2019;1164;0,059787557
2389;Tokio-AUA;31.12.2019;1092;-0,06185567
2390;Tokio-AUA;01.01.2020;1056,666667;-0,032356532
2391;Tokio-AUA;02.01.2020;1082,333333;0,024290221
2392;Tokio-AUA;03.01.2020;1138,333333;0,051740068
2393;Tokio-AUA;04.01.2020;1144,333333;0,005270864
2394;Tokio-AUA;05.01.2020;1186,666667;0,036993883
2395;Tokio-AUA;06.01.2020;1101;-0,072191011
2396;Tokio-AUA;07.01.2020;1133,666667;0,029669997
2397;Tokio-AUA;08.01.2020;1102;-0,027932961
2398;Tokio-AUA;09.01.2020;1412;0,281306715
2399;Tokio-AUA;10.01.2020;1171;-0,170679887
2400;Tokio-AUA;11.01.2020;1287,666667;0,099629946
2401;Tokio-AUA;12.01.2020;1244,666667;-0,033393735
2402;Tokio-AUA;13.01.2020;1095,333333;-0,119978575
2403;Tokio-AUA;14.01.2020;1581,666667;0,444004869
2404;Tokio-AUA;15.01.2020;1763;0,114646997
2405;Tokio-AUA;16.01.2020;2045,666667;0,160332766
2406;Tokio-AUA;17.01.2020;4143,333333;1,025419586
2407;Tokio-AUA;18.01.2020;4355;0,051086082
2408;Tokio-AUA;19.01.2020;3343;-0,232376579
